datetime	AR	CO	MX	PE	CL	EC	VE	CR	GT	SV	UY	PY	PA	HN	NI	DO	BO	CU	PR	ES
2019-04-29 22:20:02	NULL	NULL	NULL	29780	18646	3154	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-29 22:20:03	NULL	NULL	101597	NULL	NULL	NULL	21301	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-29 22:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1820	3755	3469	3154	220	1170	3154	320	682	276	20	99	2602
2019-04-29 23:20:00	NULL	96576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-29 23:20:01	12621	NULL	101799	29844	18685	3159	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-29 23:20:02	NULL	NULL	NULL	NULL	NULL	NULL	21297	1822	3757	3482	3159	220	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-29 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1171	3159	320	682	NULL	NULL	NULL	NULL
2019-04-29 23:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	276	20	99	2602
2019-04-30 00:20:01	12622	96671	NULL	29895	18708	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 00:20:02	NULL	NULL	101970	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 00:20:03	NULL	NULL	NULL	NULL	NULL	3159	21293	1820	3757	3483	3159	220	1171	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 00:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3159	320	682	276	20	99	NULL
2019-04-30 00:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2602
2019-04-30 01:20:01	12622	96696	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 01:20:03	NULL	NULL	101991	29891	18709	3159	21293	1818	3755	3481	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3159	220	1171	3159	320	682	276	20	99	2602
2019-04-30 02:20:01	12624	96700	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 02:20:02	NULL	NULL	102074	29888	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 02:20:03	NULL	NULL	NULL	NULL	18712	3159	21293	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 03:20:02	NULL	96717	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 03:20:04	12623	NULL	102125	29893	18714	3160	21293	1817	3757	3481	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 03:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3160	220	1171	3160	320	682	276	20	99	2602
2019-04-30 04:20:01	NULL	96733	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 04:20:02	12623	NULL	102165	29900	18714	3160	21292	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 04:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1817	3757	3481	3160	220	1171	3160	320	682	276	20	99	2602
2019-04-30 05:20:00	12623	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 05:20:02	NULL	96731	102188	29911	18714	3160	21292	1817	3757	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 05:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3481	3160	220	1171	NULL	320	NULL	NULL	NULL	NULL	NULL
2019-04-30 05:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3160	NULL	682	276	20	99	2602
2019-04-30 06:20:01	12622	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 06:20:04	NULL	96729	102193	29911	18714	3160	21292	1817	3757	3481	3160	220	1171	3160	320	682	276	20	99	2602
2019-04-30 07:20:01	12622	96726	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 07:20:02	NULL	NULL	102195	29911	18711	3160	21292	1817	3757	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 07:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3481	NULL	220	1171	3160	NULL	682	276	20	99	2602
2019-04-30 08:20:01	12622	96668	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 08:20:03	NULL	NULL	102191	29909	18711	3160	21292	1817	3754	3480	3160	220	1171	3160	320	NULL	276	20	99	2602
2019-04-30 08:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	682	NULL	NULL	NULL	NULL
2019-04-30 09:20:01	12616	96593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 09:20:02	NULL	NULL	102133	29900	NULL	3160	21292	1815	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 09:20:03	NULL	NULL	NULL	NULL	18710	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 09:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3751	3479	3160	220	1171	3160	320	682	276	20	99	2602
2019-04-30 10:20:01	12599	96368	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 10:20:02	NULL	NULL	102086	29864	18688	3159	21290	1811	3740	3461	3159	NULL	1166	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 11:20:03	12581	96272	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 11:20:04	NULL	NULL	102008	29846	18671	3145	21144	1806	3735	3458	NULL	220	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 11:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3145	NULL	1166	3145	319	681	276	20	99	2602
2019-04-30 12:20:01	NULL	96151	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 12:20:03	12532	NULL	101931	29830	18618	3140	21103	NULL	3732	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 12:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1804	NULL	3456	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 12:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3140	220	1162	3140	319	681	276	20	99	2602
2019-04-30 13:20:00	NULL	96134	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 13:20:02	12525	NULL	101844	29760	18661	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 13:20:03	NULL	NULL	NULL	NULL	NULL	3139	21069	1801	3721	3451	3139	220	1162	3156	319	680	276	20	99	NULL
2019-04-30 13:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2602
2019-04-30 14:20:00	NULL	96183	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 14:20:01	12566	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 14:20:02	NULL	NULL	101851	29749	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 14:20:03	NULL	NULL	NULL	NULL	18738	3158	21093	1803	3713	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 14:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3452	3153	223	1166	3158	321	681	276	20	99	2602
2019-04-30 15:20:01	NULL	96151	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 15:20:02	12549	NULL	101739	29748	18773	NULL	NULL	NULL	3709	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 15:20:03	NULL	NULL	NULL	NULL	NULL	3149	21099	1801	NULL	3454	3149	224	1167	3149	321	681	276	20	99	2602
2019-04-30 16:20:00	NULL	95975	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 16:20:01	12582	NULL	101725	29807	18788	3153	21047	1801	3708	3462	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3153	224	1167	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3152	322	681	276	20	99	2600
2019-04-30 17:20:01	NULL	95340	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 17:20:03	12779	NULL	NULL	NULL	NULL	3151	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 17:20:04	NULL	NULL	101789	29819	18802	NULL	21048	1796	3704	3445	3151	224	1165	3151	322	682	276	20	99	2599
2019-04-30 18:20:01	NULL	95308	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 18:20:02	12720	NULL	101779	29852	18808	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 19:20:02	12733	95352	101803	29851	18800	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 19:20:03	NULL	NULL	NULL	NULL	NULL	3150	20982	1802	3695	3445	3150	224	1166	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 19:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3149	322	684	276	20	99	2599
2019-04-30 20:20:01	12632	95399	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 20:20:03	NULL	NULL	101876	29860	18827	3160	20963	1808	3698	3451	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 20:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3160	224	1167	3160	322	684	276	20	99	2599
2019-04-30 21:20:01	NULL	95270	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 21:20:02	12558	NULL	101870	29893	18845	3164	20957	1810	3712	3453	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 21:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3165	224	1171	3165	322	684	276	20	99	2599
2019-04-30 22:20:00	NULL	95365	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 22:20:01	12601	NULL	101875	NULL	18872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 22:20:03	NULL	NULL	NULL	29856	NULL	3167	20945	1810	3722	3464	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 22:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3169	224	1172	3167	322	684	276	20	99	2599
2019-04-30 23:20:01	12589	95429	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 23:20:03	NULL	NULL	101966	29840	18929	3164	20938	1814	3734	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-04-30 23:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3473	3164	224	1172	3164	322	684	276	20	99	2599
2019-05-01 00:20:00	NULL	95472	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 00:20:01	NULL	NULL	102016	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 00:20:02	12578	NULL	NULL	29848	18930	3165	20930	1821	3741	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 00:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3479	3165	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 00:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	224	1172	3165	322	NULL	NULL	NULL	NULL	NULL
2019-05-01 00:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	684	276	20	99	2599
2019-05-01 01:20:00	12586	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 01:20:01	NULL	95487	102074	29867	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 01:20:03	NULL	NULL	NULL	NULL	18947	3165	20921	1821	3745	3479	3165	224	1172	3165	322	NULL	NULL	NULL	NULL	NULL
2019-05-01 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	684	276	20	99	2599
2019-05-01 02:20:01	NULL	95491	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 02:20:03	12588	NULL	102095	29876	18959	3165	NULL	NULL	3744	3478	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 02:20:04	NULL	NULL	NULL	NULL	NULL	NULL	20921	1821	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 03:20:03	12587	95456	102160	29875	18962	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 03:20:04	NULL	NULL	NULL	NULL	NULL	3165	20921	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 03:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1821	3745	3478	3165	224	1172	3165	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 03:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	322	684	276	20	99	2599
2019-05-01 04:20:00	NULL	95461	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 04:20:01	12588	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 04:20:02	NULL	NULL	102173	29875	18967	3165	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 04:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20921	1821	3745	3478	3165	224	1172	3165	322	684	276	20	99	2599
2019-05-01 05:20:01	12588	95482	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 05:20:02	NULL	NULL	102196	29874	18972	3165	20921	1821	3745	3475	3165	224	1172	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 05:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3165	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 05:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	322	684	276	20	99	2599
2019-05-01 06:20:00	12588	95489	102200	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 06:20:01	NULL	NULL	NULL	29875	18974	3165	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 06:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1821	3746	NULL	3165	224	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 06:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20921	NULL	NULL	3475	NULL	NULL	NULL	3165	322	NULL	NULL	NULL	NULL	NULL
2019-05-01 06:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1172	NULL	NULL	684	276	20	99	2599
2019-05-01 07:20:00	12588	95489	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 07:20:01	NULL	NULL	102199	29875	18979	3165	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	20921	1814	3745	3464	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 07:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3165	224	1172	3165	322	NULL	NULL	NULL	NULL	NULL
2019-05-01 07:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	684	276	20	99	2599
2019-05-01 08:20:00	12587	95427	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 08:20:02	NULL	NULL	102199	29874	18979	3157	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 08:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20921	1812	3745	3464	3158	224	1172	3157	322	684	276	20	99	2599
2019-05-01 09:20:01	12587	95329	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 09:20:02	NULL	NULL	102171	NULL	18964	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 09:20:03	NULL	NULL	NULL	29867	NULL	3156	20921	1810	3738	3458	3156	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 09:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	224	1172	3156	322	684	276	20	99	2599
2019-05-01 10:20:01	12581	95212	102105	29853	18927	3150	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	20921	1804	3733	3445	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 11:20:03	12568	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 11:20:04	NULL	95106	102040	NULL	NULL	NULL	20921	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 11:20:05	NULL	NULL	NULL	29833	18897	3144	NULL	1795	3730	3437	3144	224	1169	3144	322	681	276	20	99	2599
2019-05-01 12:20:01	12548	95012	101968	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 12:20:02	NULL	NULL	NULL	29817	18861	3138	20820	1792	3726	3435	NULL	224	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 12:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3138	NULL	1167	3138	321	681	NULL	NULL	NULL	NULL
2019-05-01 12:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	276	20	99	2599
2019-05-01 13:20:01	12538	94955	101887	29805	18819	3138	20765	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 13:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1790	3721	3426	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 13:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3138	224	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 13:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1166	3137	321	681	276	20	99	2599
2019-05-01 14:20:00	NULL	94936	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 14:20:01	12529	NULL	101760	29794	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 14:20:02	NULL	NULL	NULL	NULL	18778	3132	NULL	1788	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 14:20:03	NULL	NULL	NULL	NULL	NULL	NULL	20724	NULL	3714	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 14:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3423	3138	224	1164	3131	321	680	276	20	99	2599
2019-05-01 15:20:00	NULL	94861	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 15:20:01	12518	NULL	101741	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 15:20:03	NULL	NULL	NULL	NULL	18768	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 15:20:04	NULL	NULL	NULL	29783	NULL	3129	20676	1785	3718	3426	3129	224	1164	3129	321	680	276	20	99	2599
2019-05-01 16:20:01	NULL	94798	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 16:20:02	12498	NULL	101693	29766	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 16:20:03	NULL	NULL	NULL	NULL	18762	3127	20672	1783	3714	3425	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 16:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3127	224	1164	3126	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 16:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	319	680	276	20	99	2594
2019-05-01 17:20:01	NULL	94698	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 17:20:03	12486	NULL	101599	29708	18710	3125	NULL	NULL	3713	NULL	NULL	224	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 17:20:04	NULL	NULL	NULL	NULL	NULL	NULL	20669	1780	NULL	3419	3125	NULL	1161	3125	319	680	276	20	99	2594
2019-05-01 18:20:00	12475	94598	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-01 18:20:01	NULL	NULL	101554	29683	18679	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
